0,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,Target
2019-02-13,3632.070556640625,3669.74658203125,3617.246337890625,3653.60400390625,6438903823,3541.1353149414062,3675.7457568359373,62.43337121569936,0
2019-02-14,3616.880859375,3646.256591796875,3607.69775390625,3631.170166015625,6271044418,3541.991064453125,3670.937421875,63.87032889468618,1
2019-02-15,3620.810791015625,3647.795166015625,3608.20654296875,3617.368408203125,6091952231,3542.908581542969,3670.2569677734373,62.13913304939683,1
2019-02-16,3629.78759765625,3652.84130859375,3615.270263671875,3615.270263671875,5934744052,3545.199670410156,3664.374345703125,60.39210177396931,1
2019-02-17,3673.836181640625,3680.537353515625,3619.18212890625,3633.359375,7039512503,3555.3689575195312,3661.4428955078124,70.56587664025163,1
2019-02-18,3915.71435546875,3936.6650390625,3669.982421875,3671.369873046875,9908216640,3578.748828125,3662.4381298828125,80.55377014307444,1
2019-02-19,3947.094482421875,4010.87939453125,3908.153076171875,3911.66162109375,9933626655,3601.794470214844,3666.5260107421873,81.16330618933233,1
2019-02-20,3999.820556640625,4000.486328125,3926.246826171875,3946.68505859375,8693373948,3628.895861816406,3669.652021484375,87.98357027256081,0
2019-02-21,3954.1181640625,4010.009521484375,3940.108154296875,4000.2568359375,7775128102,3652.2045043945313,3669.8661962890624,84.54183976874717,1
2019-02-22,4005.526611328125,4006.538330078125,3950.81640625,3952.406494140625,7826525254,3676.4277954101562,3673.241904296875,78.85591642940776,1
2019-02-23,4142.52685546875,4166.2861328125,3968.726806640625,3998.916259765625,8922258316,3710.353466796875,3678.9380908203125,82.75177030635545,0
2019-02-24,3810.427490234375,4210.6416015625,3793.708984375,4145.4580078125,10794227451,3727.917138671875,3678.2427490234377,55.82185983656709,1
2019-02-25,3882.6962890625,3913.707275390625,3807.00244140625,3807.00244140625,9318796067,3748.73408203125,3674.3640234375,61.017373784135934,0
2019-02-26,3854.35791015625,3891.578857421875,3837.986328125,3878.697265625,7931218996,3770.7635864257813,3670.9462158203123,59.24283946996741,0
2019-02-27,3851.04736328125,3888.802490234375,3787.058837890625,3857.479736328125,8301309684,3793.3423706054687,3667.350205078125,60.2492513569049,1
2019-02-28,3854.785400390625,3906.058349609375,3845.8212890625,3848.261962890625,8399767798,3802.742626953125,3663.7399853515626,61.255829437031224,1
2019-03-01,3859.583740234375,3907.79541015625,3851.6923828125,3853.757080078125,7661247975,3812.1616333007814,3667.3531689453125,61.28764051064647,1
2019-03-02,3864.4150390625,3874.607421875,3832.1279296875,3855.318115234375,7578786076,3820.8729736328123,3670.89416015625,61.13531208128189,0
2019-03-03,3847.17578125,3875.483642578125,3836.90576171875,3862.26611328125,7253558152,3830.8102294921873,3674.6116552734375,58.44142935714502,0
2019-03-04,3761.55712890625,3867.3818359375,3733.749755859375,3845.091552734375,9029175788,3836.2116577148436,3678.7837353515624,41.145070797026094,1
2019-03-05,3896.375,3903.916748046875,3745.18310546875,3759.83251953125,10174126415,3849.4268798828125,3682.5901904296875,47.39605699051287,1
2019-03-06,3903.942626953125,3919.510498046875,3871.460693359375,3897.0810546875,9175291529,3863.7799682617188,3688.055537109375,44.838275173522575,1
2019-03-07,3911.484375,3939.373291015625,3894.113037109375,3903.384765625,9584165519,3878.3136474609373,3693.185087890625,47.606399456112015,0
2019-03-08,3901.131591796875,3950.43212890625,3875.228515625,3913.225830078125,10638638944,3891.8808471679686,3697.6364404296874,43.85566807658021,1
2019-03-09,3963.313720703125,3987.23779296875,3892.390380859375,3894.552490234375,10796103518,3906.3547241210936,3703.745927734375,38.43345704686544,0
2019-03-10,3951.599853515625,3966.17431640625,3924.381103515625,3966.17431640625,9713267607,3908.1489990234377,3708.2065576171876,65.53668885674182,0
2019-03-11,3905.227294921875,3966.384765625,3889.239013671875,3953.740234375,10125901903,3906.0556396484376,3714.290830078125,52.629527456076715,1
2019-03-12,3909.15625,3926.88916015625,3863.55908203125,3903.75830078125,9809887079,3901.522424316406,3720.9533056640626,56.781743250102735,0
2019-03-13,3906.71728515625,3926.59765625,3891.904296875,3913.04736328125,9469184841,3899.152380371094,3726.9961083984376,56.904503806161316,1
2019-03-14,3924.369140625,3946.50439453125,3901.296875,3905.576904296875,10480789570,3895.0945068359374,3733.7810302734374,58.342255662337315,1
2019-03-15,3960.9111328125,3968.54296875,3914.015380859375,3926.663330078125,9394210605,3886.013720703125,3740.981943359375,61.28871343530893,1
2019-03-16,4048.725830078125,4077.036376953125,3961.657470703125,3963.900146484375,9856166973,3897.9286376953123,3749.961142578125,67.32951271771013,0
2019-03-17,4025.22900390625,4054.1220703125,4006.4111328125,4047.719482421875,8221625400,3905.0552734375,3758.416513671875,66.54645083478007,1
2019-03-18,4032.50732421875,4071.556640625,4009.1171875,4029.968505859375,9646954186,3913.962744140625,3767.38734375,79.47031544421148,1
2019-03-19,4071.190185546875,4082.216064453125,4023.8125,4032.69189453125,9344919956,3924.9698852539063,3779.402138671875,74.0417939473382,1
2019-03-20,4087.476318359375,4089.4619140625,4031.11083984375,4070.7939453125,10175916388,3936.6044311523438,3792.189326171875,74.64970876282237,0
2019-03-21,4029.326904296875,4097.35986328125,4005.1513671875,4083.953857421875,10831212662,3945.091589355469,3803.0522314453124,63.932955501300974,0
2019-03-22,4023.96826171875,4053.90673828125,4021.54248046875,4028.5146484375,9252935969,3953.0692504882813,3814.3757421875,64.69699545541381,1
2019-03-23,4035.826416015625,4049.882568359375,4015.964599609375,4022.71337890625,9578850549,3962.5017822265627,3825.3333642578127,59.86370700992309,0
2019-03-24,4022.168212890625,4040.69970703125,4006.19287109375,4035.16357421875,9144851065,3975.532336425781,3835.3555126953124,59.54871480445894,0
2019-03-25,3963.070556640625,4038.8408203125,3934.03125,4024.11279296875,10359818883,3978.8671142578123,3845.3366552734374,57.56630085854838,1
2019-03-26,3985.080810546875,3985.080810546875,3944.753173828125,3969.228759765625,10707678815,3982.9240234375,3855.8551904296874,59.48288952978148,1
2019-03-27,4087.066162109375,4087.066162109375,3977.810546875,3984.244873046875,10897131934,3991.7031127929686,3868.269365234375,68.03956494579406,0
